1;2;1;1;cfcc
1;2;1;2;bebe
1;2;2;1;hllh
1;1;2;2;jjaa
1;2;1;0;ehe-
1;2;2;0;bcc-
1;2;1;1;flff
1;2;1;2;dgdg
1;1;2;2;aaii
1;2;2;1;kjjk
1;2;1;0;hgh-
1;2;2;0;cii-
1;2;1;2;afaf
1;1;2;2;eell
1;2;1;1;bjbb
1;2;2;1;kddk
1;2;1;0;jgj-
1;2;2;0;bhh-
1;2;1;2;eiei
1;1;2;2;llcc
1;2;2;1;akka
1;2;1;1;dfdd
1;2;1;0;ihi-
1;2;2;0;jee-
1;2;1;2;fkfk
1;2;1;1;agaa
1;1;2;2;ddbb
1;2;2;1;cllc
1;2;1;0;lhl-
1;2;2;0;gcc-
1;2;1;2;bjbj
1;2;1;1;faff
1;2;2;1;iddi
1;1;2;2;eekk
1;2;1;0;kdk-
1;2;2;0;ibb-
1;2;1;2;jfjf
1;2;2;1;eaae
1;2;1;1;lhll
1;1;2;2;ggcc
1;2;1;0;ghg-
1;2;2;0;cbb-
1;2;1;2;kjkj
1;2;2;1;dffd
1;1;2;2;aall
1;2;1;1;ieii
1;2;2;0;cjj-
1;2;1;0;aga-
1;2;2;1;keek
1;1;2;2;ddhh
1;2;1;1;fiff
1;2;1;2;blbl
1;2;2;0;jbb-
1;2;1;0;dfd-
1;2;2;1;gaag
1;1;2;2;cchh
1;2;1;2;lele
1;2;1;1;kikk
1;2;2;0;bkk-
1;2;1;0;fef-
1;2;2;1;lccl
1;2;1;1;ihii
1;1;2;2;jjdd
1;2;1;2;gaga
1;2;2;0;gii-
1;2;1;0;beb-
1;2;2;1;kaak
1;2;1;1;jcjj
1;2;1;2;flfl
1;1;2;2;hhdd
1;2;2;0;gii-
1;2;1;0;ded-
1;2;2;1;baab
1;2;1;2;kjkj
1;2;1;1;lcll
1;1;2;2;ffhh
1;2;2;0;dee-
1;2;1;0;jhj-
1;2;2;1;lkkl
1;2;1;2;aiai
1;1;2;2;bbgg
1;2;1;1;cfcc
1;2;2;0;iff-
1;2;1;0;dbd-
1;1;2;2;aajj
1;2;2;1;chhc
1;2;1;1;klkk
1;2;1;2;egeg
1;2;2;0;fdd-
1;2;1;0;lgl-
1;1;2;2;eeaa
1;2;2;1;kbbk
1;2;1;2;hihi
1;2;1;1;jcjj
1;2;2;0;kcc-
1;2;1;0;hih-
1;1;2;2;ddjj
1;2;1;1;flff
1;2;2;1;bggb
1;2;1;2;aeae
1;2;2;0;kjj-
1;2;1;0;dcd-
1;1;2;2;ffee
1;2;1;1;alaa
1;2;1;2;bibi
1;2;2;1;hggh
1;2;2;0;daa-
1;2;1;0;jlj-
1;1;2;2;ggkk
1;2;1;2;eheh
1;2;1;1;fbff
1;2;2;1;icci
1;2;2;0;aee-
1;2;1;0;ibi-
1;1;2;2;ddjj
1;2;1;2;cgcg
1;2;2;1;hkkh
1;2;1;1;lfll
1;2;2;0;dbb-
1;2;1;0;eke-
1;2;1;1;icii
1;1;2;2;ffaa
1;2;2;1;jhhj
1;2;1;2;glgl
1;2;2;0;kee-
1;2;1;0;cdc-
1;2;1;1;ijii
1;1;2;2;ffbb
1;2;1;2;glgl
1;2;2;1;haah
1;2;2;0;ibb-
1;2;1;0;kfk-
1;2;1;1;jajj
1;2;2;1;hggh
1;1;2;2;lldd
1;2;1;2;ecec
1;2;2;0;ajj-
1;2;1;0;dkd-
1;2;1;1;eiee
1;2;2;1;hffh
1;2;1;2;lclc
1;1;2;2;ggbb
1;2;2;0;cgg-
1;2;1;0;jij-
1;2;1;1;klkk
1;2;1;2;fefe
1;2;2;1;dbbd
1;1;2;2;hhaa
1;2;2;0;lkk-
1;2;1;0;cdc-
1;2;1;1;ieii
1;2;1;2;abab
1;1;2;2;ffhh
1;2;2;1;jggj
1;2;2;0;eaa-
1;2;1;0;ghg-
1;2;1;2;bdbd
1;1;2;2;ccff
1;2;1;1;lill
1;2;2;1;jkkj
1;2;2;0;igg-
1;2;1;0;dld-
1;2;1;2;ejej
1;1;2;2;ffcc
1;2;2;1;bkkb
1;2;1;1;hahh
1;2;2;0;eff-
1;2;1;0;ili-
1;2;1;2;hjhj
1;2;1;1;abaa
1;1;2;2;kkcc
1;2;2;1;gddg
1;2;2;0;kaa-
1;2;1;0;hch-
1;2;1;2;bibi
1;2;1;1;jljj
1;2;2;1;effe
1;1;2;2;ggdd
1;2;2;0;egg-
1;2;1;0;bjb-
1;2;1;2;fkfk
1;2;2;1;adda
1;2;1;1;ihii
1;1;2;2;ccll
1;2;2;0;jgg-
1;2;1;0;lcl-
1;2;1;2;hdhd
1;2;2;1;feef
1;1;2;2;bbaa
1;2;1;1;ikii
1;2;1;0;khk-
1;2;2;0;iee-
1;2;2;1;jccj
1;1;2;2;llbb
1;2;1;1;dgdd
1;2;1;2;afaf
1;2;1;0;kek-
1;2;2;0;gii-
1;2;2;1;hcch
1;1;2;2;jjbb
1;2;1;2;lala
1;2;1;1;dfdd
1;2;1;0;jfj-
1;2;2;0;edd-
1;2;2;1;gllg
1;2;1;1;hkhh
1;1;2;2;iiaa
1;2;1;2;bcbc
1;2;1;0;ala-
1;2;2;0;dgg-
1;2;2;1;ijji
1;2;1;1;cfcc
1;2;1;2;khkh
1;1;2;2;bbee
1;2;1;0;eae-
1;2;2;0;gll-
1;2;2;1;khhk
1;2;1;2;jdjd
1;2;1;1;fbff
1;1;2;2;iicc
1;2;1;0;chc-
1;2;2;0;akk-
1;2;2;1;ebbe
1;2;1;2;fgfg
1;1;2;2;ddii
1;2;1;1;jljj
1;2;1;0;ece-
1;2;2;0;ajj-
1;1;2;2;ggii
1;2;2;1;fddf
1;2;1;1;hbhh
1;2;1;2;klkl
1;2;1;0;jgj-
1;2;2;0;ibb-
1;1;2;2;ffdd
1;2;2;1;lhhl
1;2;1;2;cece
1;2;1;1;akaa
1;2;1;0;chc-
1;2;2;0;jkk-
1;1;2;2;ggff
1;2;1;1;dedd
1;2;2;1;biib
1;2;1;2;lala
1;2;1;0;lcl-
1;2;2;0;hbb-
1;1;2;2;jjgg
1;2;1;1;didd
1;2;1;2;akak
1;2;2;1;feef
1;2;1;0;ici-
1;2;2;0;ell-
1;1;2;2;kkff
1;2;1;2;dgdg
1;2;1;1;ahaa
1;2;2;1;jbbj
1;2;1;0;jbj-
1;2;2;0;gii-
1;1;2;2;aakk
1;2;1;2;hlhl
1;2;2;1;feef
1;2;1;1;dcdd
1;2;1;0;kdk-
1;2;2;0;cee-
1;2;1;1;lbll
1;1;2;2;hhaa
1;2;2;1;jiij
1;2;1;2;fgfg
1;2;1;0;ibi-
1;2;2;0;cdd-
1;2;1;1;hkhh
1;1;2;2;aaff
1;2;1;2;jeje
1;2;2;1;gllg
1;2;1;0;cgc-
1;2;2;0;bhh-
1;2;1;1;ilii
1;2;2;1;djjd
1;1;2;2;kkee
1;2;1;2;afaf
1;2;1;0;ede-
1;2;2;0;jkk-
1;2;1;1;glgg
1;2;2;1;bccb
1;2;1;2;haha
1;1;2;2;iiff
1;2;1;0;kik-
1;2;2;0;gdd-
1;2;1;1;cfcc
1;2;1;2;bebe
1;2;2;1;hllh
1;1;2;2;jjaa
1;2;1;0;ehe-
1;2;2;0;bcc-
1;2;1;1;flff
1;2;1;2;dgdg
1;1;2;2;aaii
1;2;2;1;kjjk
1;2;1;0;hgh-
1;2;2;0;cii-
1;2;1;2;afaf
1;1;2;2;eell
1;2;1;1;bjbb
1;2;2;1;kddk
1;2;1;0;jgj-
1;2;2;0;bhh-
1;2;1;2;eiei
1;1;2;2;llcc
1;2;2;1;akka
1;2;1;1;dfdd
1;2;1;0;ihi-
1;2;2;0;jee-
1;2;1;2;fkfk
1;2;1;1;agaa
1;1;2;2;ddbb
1;2;2;1;cllc
1;2;1;0;lhl-
1;2;2;0;gcc-
1;2;1;2;bjbj
1;2;1;1;faff
1;2;2;1;iddi
1;1;2;2;eekk
1;2;1;0;kdk-
1;2;2;0;ibb-
1;2;1;2;jfjf
1;2;2;1;eaae
1;2;1;1;lhll
1;1;2;2;ggcc
1;2;1;0;ghg-
1;2;2;0;cbb-
1;2;1;2;kjkj
1;2;2;1;dffd
1;1;2;2;aall
1;2;1;1;ieii
1;2;2;0;cjj-
1;2;1;0;aga-
1;2;2;1;keek
1;1;2;2;ddhh
1;2;1;1;fiff
1;2;1;2;blbl
1;2;2;0;jbb-
1;2;1;0;dfd-
1;2;2;1;gaag
1;1;2;2;cchh
1;2;1;2;lele
1;2;1;1;kikk
1;2;2;0;bkk-
1;2;1;0;fef-
1;2;2;1;lccl
1;2;1;1;ihii
1;1;2;2;jjdd
1;2;1;2;gaga
1;2;2;0;gii-
1;2;1;0;beb-
1;2;2;1;kaak
1;2;1;1;jcjj
1;2;1;2;flfl
1;1;2;2;hhdd
1;2;2;0;gii-
1;2;1;0;ded-
1;2;2;1;baab
1;2;1;2;kjkj
1;2;1;1;lcll
1;1;2;2;ffhh
1;2;2;0;dee-
1;2;1;0;jhj-
1;2;2;1;lkkl
1;2;1;2;aiai
1;1;2;2;bbgg
1;2;1;1;cfcc
1;2;2;0;iff-
1;2;1;0;dbd-
1;1;2;2;aajj
1;2;2;1;chhc
1;2;1;1;klkk
1;2;1;2;egeg
1;2;2;0;fdd-
1;2;1;0;lgl-
1;1;2;2;eeaa
1;2;2;1;kbbk
1;2;1;2;hihi
1;2;1;1;jcjj
1;2;2;0;kcc-
1;2;1;0;hih-
1;1;2;2;ddjj
1;2;1;1;flff
1;2;2;1;bggb
1;2;1;2;aeae
1;2;2;0;kjj-
1;2;1;0;dcd-
1;1;2;2;ffee
1;2;1;1;alaa
1;2;1;2;bibi
1;2;2;1;hggh
1;2;2;0;daa-
1;2;1;0;jlj-
1;1;2;2;ggkk
1;2;1;2;eheh
1;2;1;1;fbff
1;2;2;1;icci
1;2;2;0;aee-
1;2;1;0;ibi-
1;1;2;2;ddjj
1;2;1;2;cgcg
1;2;2;1;hkkh
1;2;1;1;lfll
1;2;2;0;dbb-
1;2;1;0;eke-
1;2;1;1;icii
1;1;2;2;ffaa
1;2;2;1;jhhj
1;2;1;2;glgl
1;2;2;0;kee-
1;2;1;0;cdc-
1;2;1;1;ijii
1;1;2;2;ffbb
1;2;1;2;glgl
1;2;2;1;haah
1;2;2;0;ibb-
1;2;1;0;kfk-
1;2;1;1;jajj
1;2;2;1;hggh
1;1;2;2;lldd
1;2;1;2;ecec
1;2;2;0;ajj-
1;2;1;0;dkd-
1;2;1;1;eiee
1;2;2;1;hffh
1;2;1;2;lclc
1;1;2;2;ggbb
1;2;2;0;cgg-
1;2;1;0;jij-
1;2;1;1;klkk
1;2;1;2;fefe
1;2;2;1;dbbd
1;1;2;2;hhaa
1;2;2;0;lkk-
1;2;1;0;cdc-
1;2;1;1;ieii
1;2;1;2;abab
1;1;2;2;ffhh
1;2;2;1;jggj
1;2;2;0;eaa-
1;2;1;0;ghg-
1;2;1;2;bdbd
1;1;2;2;ccff
1;2;1;1;lill
1;2;2;1;jkkj
1;2;2;0;igg-
1;2;1;0;dld-
1;2;1;2;ejej
1;1;2;2;ffcc
1;2;2;1;bkkb
1;2;1;1;hahh
1;2;2;0;eff-
1;2;1;0;ili-
1;2;1;2;hjhj
1;2;1;1;abaa
1;1;2;2;kkcc
1;2;2;1;gddg
1;2;2;0;kaa-
1;2;1;0;hch-
1;2;1;2;bibi
1;2;1;1;jljj
1;2;2;1;effe
1;1;2;2;ggdd
1;2;2;0;egg-
1;2;1;0;bjb-
1;2;1;2;fkfk
1;2;2;1;adda
1;2;1;1;ihii
1;1;2;2;ccll
1;2;2;0;jgg-
1;2;1;0;lcl-
1;2;1;2;hdhd
1;2;2;1;feef
1;1;2;2;bbaa
1;2;1;1;ikii
1;2;1;0;khk-
1;2;2;0;iee-
1;2;2;1;jccj
1;1;2;2;llbb
1;2;1;1;dgdd
1;2;1;2;afaf
1;2;1;0;kek-
1;2;2;0;gii-
1;2;2;1;hcch
1;1;2;2;jjbb
1;2;1;2;lala
1;2;1;1;dfdd
1;2;1;0;jfj-
1;2;2;0;edd-
1;2;2;1;gllg
1;2;1;1;hkhh
1;1;2;2;iiaa
1;2;1;2;bcbc
1;2;1;0;ala-
1;2;2;0;dgg-
1;2;2;1;ijji
1;2;1;1;cfcc
1;2;1;2;khkh
1;1;2;2;bbee
1;2;1;0;eae-
1;2;2;0;gll-
1;2;2;1;khhk
1;2;1;2;jdjd
1;2;1;1;fbff
1;1;2;2;iicc
1;2;1;0;chc-
1;2;2;0;akk-
1;2;2;1;ebbe
1;2;1;2;fgfg
1;1;2;2;ddii
1;2;1;1;jljj
1;2;1;0;ece-
1;2;2;0;ajj-
1;1;2;2;ggii
1;2;2;1;fddf
1;2;1;1;hbhh
1;2;1;2;klkl
1;2;1;0;jgj-
1;2;2;0;ibb-
1;1;2;2;ffdd
1;2;2;1;lhhl
1;2;1;2;cece
1;2;1;1;akaa
1;2;1;0;chc-
1;2;2;0;jkk-
1;1;2;2;ggff
1;2;1;1;dedd
1;2;2;1;biib
1;2;1;2;lala
1;2;1;0;lcl-
1;2;2;0;hbb-
1;1;2;2;jjgg
1;2;1;1;didd
1;2;1;2;akak
1;2;2;1;feef
1;2;1;0;ici-
1;2;2;0;ell-
1;1;2;2;kkff
1;2;1;2;dgdg
1;2;1;1;ahaa
1;2;2;1;jbbj
1;2;1;0;jbj-
1;2;2;0;gii-
1;1;2;2;aakk
1;2;1;2;hlhl
1;2;2;1;feef
1;2;1;1;dcdd
1;2;1;0;kdk-
1;2;2;0;cee-
1;2;1;1;lbll
1;1;2;2;hhaa
1;2;2;1;jiij
1;2;1;2;fgfg
1;2;1;0;ibi-
1;2;2;0;cdd-
1;2;1;1;hkhh
1;1;2;2;aaff
1;2;1;2;jeje
1;2;2;1;gllg
1;2;1;0;cgc-
1;2;2;0;bhh-
1;2;1;1;ilii
1;2;2;1;djjd
1;1;2;2;kkee
1;2;1;2;afaf
1;2;1;0;ede-
1;2;2;0;jkk-
1;2;1;1;glgg
1;2;2;1;bccb
1;2;1;2;haha
1;1;2;2;iiff
1;2;1;0;kik-
1;2;2;0;gdd-
1;2;1;1;cfcc
1;2;1;2;bebe
1;2;2;1;hllh
1;1;2;2;jjaa
1;2;1;0;ehe-
1;2;2;0;bcc-
1;2;1;1;flff
1;2;1;2;dgdg
1;1;2;2;aaii
1;2;2;1;kjjk
1;2;1;0;hgh-
1;2;2;0;cii-
1;2;1;2;afaf
1;1;2;2;eell
1;2;1;1;bjbb
1;2;2;1;kddk
1;2;1;0;jgj-
1;2;2;0;bhh-
1;2;1;2;eiei
1;1;2;2;llcc
1;2;2;1;akka
1;2;1;1;dfdd
1;2;1;0;ihi-
1;2;2;0;jee-
1;2;1;2;fkfk
1;2;1;1;agaa
1;1;2;2;ddbb
1;2;2;1;cllc
1;2;1;0;lhl-
1;2;2;0;gcc-
1;2;1;2;bjbj
1;2;1;1;faff
1;2;2;1;iddi
1;1;2;2;eekk
1;2;1;0;kdk-
1;2;2;0;ibb-
1;2;1;2;jfjf
1;2;2;1;eaae
1;2;1;1;lhll
1;1;2;2;ggcc
1;2;1;0;ghg-
1;2;2;0;cbb-
1;2;1;2;kjkj
1;2;2;1;dffd
1;1;2;2;aall
1;2;1;1;ieii
1;2;2;0;cjj-
1;2;1;0;aga-
1;2;2;1;keek
1;1;2;2;ddhh
1;2;1;1;fiff
1;2;1;2;blbl
1;2;2;0;jbb-
1;2;1;0;dfd-
1;2;2;1;gaag
1;1;2;2;cchh
1;2;1;2;lele
1;2;1;1;kikk
1;2;2;0;bkk-
1;2;1;0;fef-
1;2;2;1;lccl
1;2;1;1;ihii
1;1;2;2;jjdd
1;2;1;2;gaga
1;2;2;0;gii-
1;2;1;0;beb-
1;2;2;1;kaak
1;2;1;1;jcjj
1;2;1;2;flfl
1;1;2;2;hhdd
1;2;2;0;gii-
